product,lag,ic,n_avg
MICROCHIP_RECTANGLE,46,-0.009069110722098726,9943
MICROCHIP_RECTANGLE,47,0.005433852136958506,9944
MICROCHIP_RECTANGLE,48,-0.004731834646434851,9946
MICROCHIP_RECTANGLE,49,0.0020295779174178507,9945
MICROCHIP_RECTANGLE,50,0.00686808657027795,9942
MICROCHIP_SQUARE,1,-0.010327662383989928,9993
MICROCHIP_SQUARE,2,-0.00708801414680964,9993
MICROCHIP_SQUARE,3,0.005603807998904091,9993
MICROCHIP_SQUARE,4,-5.177379586861584e-05,9991
MICROCHIP_SQUARE,5,0.004568529626712764,9991
MICROCHIP_SQUARE,6,0.0037335525821479286,9989
MICROCHIP_SQUARE,7,-0.002711168225916275,9987
MICROCHIP_SQUARE,8,0.0005430999722572495,9985
MICROCHIP_SQUARE,9,0.0033710194019586216,9986
MICROCHIP_SQUARE,10,0.005906921243789512,9986
MICROCHIP_SQUARE,11,-0.00047050804096199304,9985
MICROCHIP_SQUARE,12,-0.001698947931276315,9982
MICROCHIP_SQUARE,13,0.01119512233921544,9983
MICROCHIP_SQUARE,14,0.003382600522485025,9982
MICROCHIP_SQUARE,15,-0.0004468468260970672,9981
MICROCHIP_SQUARE,16,0.0025207355115026264,9979
MICROCHIP_SQUARE,17,0.000606099883274629,9979
MICROCHIP_SQUARE,18,-0.00589785930154822,9977
MICROCHIP_SQUARE,19,0.0019352052222704052,9977
MICROCHIP_SQUARE,20,0.0008038722441280864,9973
MICROCHIP_SQUARE,21,-0.002509795918735997,9972
MICROCHIP_SQUARE,22,0.0024107994590249183,9974
MICROCHIP_SQUARE,23,-0.0029863498138070835,9973
MICROCHIP_SQUARE,24,0.003800364760319004,9970
MICROCHIP_SQUARE,25,-0.006518433746160935,9971
MICROCHIP_SQUARE,26,-0.003927049731643061,9970
MICROCHIP_SQUARE,27,-0.0019994784919168842,9967
MICROCHIP_SQUARE,28,-0.008103772688032095,9965
MICROCHIP_SQUARE,29,-0.002190088878029854,9966
MICROCHIP_SQUARE,30,-0.002056491466730433,9966
MICROCHIP_SQUARE,31,0.007150423087069862,9964
MICROCHIP_SQUARE,32,0.0012677888789538402,9964
MICROCHIP_SQUARE,33,0.011570229127525304,9962
MICROCHIP_SQUARE,34,0.005544369322757616,9961
MICROCHIP_SQUARE,35,0.008865998009802192,9959
MICROCHIP_SQUARE,36,0.00417884493459665,9959
MICROCHIP_SQUARE,37,0.004006276807161662,9959
MICROCHIP_SQUARE,38,-0.0029564736925314296,9958
MICROCHIP_SQUARE,39,-0.005013545978270928,9956
MICROCHIP_SQUARE,40,0.007200895644075137,9955
MICROCHIP_SQUARE,41,-0.0033585795570175224,9953
MICROCHIP_SQUARE,42,-0.0016907182951880109,9955
MICROCHIP_SQUARE,43,-0.0071182631120112515,9953
MICROCHIP_SQUARE,44,0.002370975520813496,9953
MICROCHIP_SQUARE,45,0.01052627890691805,9951
MICROCHIP_SQUARE,46,-0.0025443270995689523,9949
MICROCHIP_SQUARE,47,-0.0027959607345331796,9948
MICROCHIP_SQUARE,48,-0.0014994924947796834,9949
MICROCHIP_SQUARE,49,0.00417617189843019,9947
MICROCHIP_SQUARE,50,-0.0017828200674060053,9945
MICROCHIP_TRIANGLE,1,0.00020085947153212005,9987
MICROCHIP_TRIANGLE,2,0.0054745463123335655,9986
MICROCHIP_TRIANGLE,3,-0.013269270312101915,9987
MICROCHIP_TRIANGLE,4,-0.0030514367594171262,9986
MICROCHIP_TRIANGLE,5,0.00900203560691041,9984
MICROCHIP_TRIANGLE,6,-0.0009357833888721728,9981
MICROCHIP_TRIANGLE,7,0.0012437466554152947,9979
MICROCHIP_TRIANGLE,8,-0.0038486335201565187,9981
MICROCHIP_TRIANGLE,9,0.0026507065244164994,9979
MICROCHIP_TRIANGLE,10,0.0017798786570766521,9975
MICROCHIP_TRIANGLE,11,0.00650930401278232,9977
MICROCHIP_TRIANGLE,12,0.001372966839282003,9976
MICROCHIP_TRIANGLE,13,0.002474905006914467,9974
MICROCHIP_TRIANGLE,14,0.0003605064194198773,9977
MICROCHIP_TRIANGLE,15,0.0010237357473609602,9973
MICROCHIP_TRIANGLE,16,0.0039061537535263857,9972
MICROCHIP_TRIANGLE,17,0.008395227309357602,9970
MICROCHIP_TRIANGLE,18,-0.006556115422018625,9971
MICROCHIP_TRIANGLE,19,-0.005561451308412184,9971
MICROCHIP_TRIANGLE,20,-0.004616783878805931,9967
MICROCHIP_TRIANGLE,21,0.002037491072295117,9967
MICROCHIP_TRIANGLE,22,-0.005590003103724209,9965
MICROCHIP_TRIANGLE,23,0.0024999836514957904,9966
MICROCHIP_TRIANGLE,24,0.00017543511713119205,9966
MICROCHIP_TRIANGLE,25,-0.00802853022603398,9964
MICROCHIP_TRIANGLE,26,-0.006905533747754547,9963
MICROCHIP_TRIANGLE,27,0.002441943209417745,9962
MICROCHIP_TRIANGLE,28,-0.000928115738986834,9962
MICROCHIP_TRIANGLE,29,0.0007382439497906496,9960
MICROCHIP_TRIANGLE,30,0.0030278172286086857,9959
MICROCHIP_TRIANGLE,31,0.006098624606103599,9960
MICROCHIP_TRIANGLE,32,0.005605666264547934,9957
MICROCHIP_TRIANGLE,33,-0.00048269872448547524,9956
MICROCHIP_TRIANGLE,34,-0.002412191635737567,9955
MICROCHIP_TRIANGLE,35,-0.003569600253496901,9955
MICROCHIP_TRIANGLE,36,0.0027344843373041817,9954
MICROCHIP_TRIANGLE,37,0.0034826725717924793,9953
MICROCHIP_TRIANGLE,38,-0.003888165948395878,9951
MICROCHIP_TRIANGLE,39,-0.013139810184120948,9950
MICROCHIP_TRIANGLE,40,-5.648519011760821e-05,9950
MICROCHIP_TRIANGLE,41,0.0005543714799842251,9948
MICROCHIP_TRIANGLE,42,2.8349767705717857e-05,9947
MICROCHIP_TRIANGLE,43,-0.0019180895223057477,9947
MICROCHIP_TRIANGLE,44,0.0019059916696734281,9945
MICROCHIP_TRIANGLE,45,0.008252366510493273,9944
MICROCHIP_TRIANGLE,46,0.007153545070322647,9943
MICROCHIP_TRIANGLE,47,0.0006630059489404367,9944
MICROCHIP_TRIANGLE,48,-0.004255008971556717,9941
MICROCHIP_TRIANGLE,49,0.005873266019426226,9940
MICROCHIP_TRIANGLE,50,0.00703648492583911,9941
OXYGEN_SHAKE_CHOCOLATE,1,-0.028242782763517743,9357
OXYGEN_SHAKE_CHOCOLATE,2,0.0122835568899528,9399
OXYGEN_SHAKE_CHOCOLATE,3,-0.0027356602532046382,9388
OXYGEN_SHAKE_CHOCOLATE,4,-0.0015126236240152423,9391
OXYGEN_SHAKE_CHOCOLATE,5,0.0031903507789307144,9392
OXYGEN_SHAKE_CHOCOLATE,6,-0.0018105742714726487,9406
OXYGEN_SHAKE_CHOCOLATE,7,-0.0186213029878127,9381
OXYGEN_SHAKE_CHOCOLATE,8,0.0016064370044655155,9396
OXYGEN_SHAKE_CHOCOLATE,9,0.0017941398126346316,9388
OXYGEN_SHAKE_CHOCOLATE,10,0.0037270802905991947,9392
OXYGEN_SHAKE_CHOCOLATE,11,-0.008187457879106253,9390
OXYGEN_SHAKE_CHOCOLATE,12,0.008759546763182418,9397
OXYGEN_SHAKE_CHOCOLATE,13,0.0006134945168865461,9395
OXYGEN_SHAKE_CHOCOLATE,14,0.0035028454889143253,9390
OXYGEN_SHAKE_CHOCOLATE,15,-0.006292592534908882,9401
OXYGEN_SHAKE_CHOCOLATE,16,-0.0029645407168224103,9392
OXYGEN_SHAKE_CHOCOLATE,17,-0.008023021149288607,9395
OXYGEN_SHAKE_CHOCOLATE,18,0.012208707230006527,9389
OXYGEN_SHAKE_CHOCOLATE,19,-0.005574310527701142,9392
OXYGEN_SHAKE_CHOCOLATE,20,-0.00513350309728081,9403
OXYGEN_SHAKE_CHOCOLATE,21,0.012108463134365291,9396
OXYGEN_SHAKE_CHOCOLATE,22,-0.001015851722726854,9405
OXYGEN_SHAKE_CHOCOLATE,23,0.007045475552751435,9392
OXYGEN_SHAKE_CHOCOLATE,24,0.0018309748313441612,9399
OXYGEN_SHAKE_CHOCOLATE,25,-0.009156454656982156,9392
OXYGEN_SHAKE_CHOCOLATE,26,0.006922855903405425,9398
OXYGEN_SHAKE_CHOCOLATE,27,0.007367782739761038,9394
OXYGEN_SHAKE_CHOCOLATE,28,0.005582337844657816,9382
OXYGEN_SHAKE_CHOCOLATE,29,-0.007967182813481999,9399
OXYGEN_SHAKE_CHOCOLATE,30,0.0017523415104512563,9399
OXYGEN_SHAKE_CHOCOLATE,31,0.01251592869743246,9396
OXYGEN_SHAKE_CHOCOLATE,32,-0.0023036734935014997,9398
OXYGEN_SHAKE_CHOCOLATE,33,-0.01393726207834517,9390
OXYGEN_SHAKE_CHOCOLATE,34,0.0021168896526115883,9381
OXYGEN_SHAKE_CHOCOLATE,35,-0.0041578511054701775,9387
OXYGEN_SHAKE_CHOCOLATE,36,0.007031105033886796,9394
OXYGEN_SHAKE_CHOCOLATE,37,-0.008336868033507762,9405
OXYGEN_SHAKE_CHOCOLATE,38,-0.006241251880153515,9395
OXYGEN_SHAKE_CHOCOLATE,39,0.0065873493006472815,9389
OXYGEN_SHAKE_CHOCOLATE,40,0.0036841364332139263,9377
OXYGEN_SHAKE_CHOCOLATE,41,0.011732388580477435,9380
OXYGEN_SHAKE_CHOCOLATE,42,-0.0009110437580982209,9377
OXYGEN_SHAKE_CHOCOLATE,43,-0.0029565436192184446,9382
OXYGEN_SHAKE_CHOCOLATE,44,0.0006341790061886882,9403
OXYGEN_SHAKE_CHOCOLATE,45,-0.007373672809283402,9380
OXYGEN_SHAKE_CHOCOLATE,46,-0.002838170673854636,9391
OXYGEN_SHAKE_CHOCOLATE,47,-0.0055827154623823,9387
OXYGEN_SHAKE_CHOCOLATE,48,0.0016456059596460604,9383
OXYGEN_SHAKE_CHOCOLATE,49,0.007254631855747169,9386
OXYGEN_SHAKE_CHOCOLATE,50,-0.005501092988523149,9374
OXYGEN_SHAKE_EVENING_BREATH,1,-0.0799096404273863,8315
OXYGEN_SHAKE_EVENING_BREATH,2,-0.00021376162627133538,8329
OXYGEN_SHAKE_EVENING_BREATH,3,0.0017430129899285943,8360
OXYGEN_SHAKE_EVENING_BREATH,4,0.002178781089864699,8356
OXYGEN_SHAKE_EVENING_BREATH,5,-0.0037340118474480867,8333
OXYGEN_SHAKE_EVENING_BREATH,6,0.008367108620117593,8331
OXYGEN_SHAKE_EVENING_BREATH,7,-0.009999529539052894,8344
OXYGEN_SHAKE_EVENING_BREATH,8,-0.009983582760836787,8354
OXYGEN_SHAKE_EVENING_BREATH,9,0.0011254369664762361,8356
OXYGEN_SHAKE_EVENING_BREATH,10,0.0017933215009975697,8321
OXYGEN_SHAKE_EVENING_BREATH,11,0.0012284300758732653,8349
OXYGEN_SHAKE_EVENING_BREATH,12,-0.0016399639847781199,8341
OXYGEN_SHAKE_EVENING_BREATH,13,0.0020964576586696006,8333
OXYGEN_SHAKE_EVENING_BREATH,14,0.0011327240620484947,8362
OXYGEN_SHAKE_EVENING_BREATH,15,0.0075163884563914886,8346
OXYGEN_SHAKE_EVENING_BREATH,16,-0.0005046651910101844,8340
OXYGEN_SHAKE_EVENING_BREATH,17,-0.007044495278730673,8327
OXYGEN_SHAKE_EVENING_BREATH,18,-0.001331434328396109,8325
OXYGEN_SHAKE_EVENING_BREATH,19,0.002439045971224483,8361
OXYGEN_SHAKE_EVENING_BREATH,20,-0.0008548122330069054,8337
OXYGEN_SHAKE_EVENING_BREATH,21,0.007107238334467511,8323
OXYGEN_SHAKE_EVENING_BREATH,22,0.002710631037631365,8346
OXYGEN_SHAKE_EVENING_BREATH,23,0.001879652871333657,8343
OXYGEN_SHAKE_EVENING_BREATH,24,-0.006858992178485596,8356
OXYGEN_SHAKE_EVENING_BREATH,25,-0.0018925103007671612,8340
OXYGEN_SHAKE_EVENING_BREATH,26,-0.01031086716387495,8339
OXYGEN_SHAKE_EVENING_BREATH,27,-0.0071201103840210465,8339
OXYGEN_SHAKE_EVENING_BREATH,28,0.005481849651014367,8332
OXYGEN_SHAKE_EVENING_BREATH,29,-0.00023171499549075008,8325
OXYGEN_SHAKE_EVENING_BREATH,30,-0.00843404366763026,8363
OXYGEN_SHAKE_EVENING_BREATH,31,0.007424293482269052,8321
OXYGEN_SHAKE_EVENING_BREATH,32,-0.0018264364350817814,8345
OXYGEN_SHAKE_EVENING_BREATH,33,-0.0028976238366763447,8330
OXYGEN_SHAKE_EVENING_BREATH,34,0.003200360036896173,8327
OXYGEN_SHAKE_EVENING_BREATH,35,0.006264195778710477,8295
OXYGEN_SHAKE_EVENING_BREATH,36,0.007727068676457226,8329
OXYGEN_SHAKE_EVENING_BREATH,37,0.0021491228629211792,8341
OXYGEN_SHAKE_EVENING_BREATH,38,-0.005405751941858744,8346
OXYGEN_SHAKE_EVENING_BREATH,39,0.003675404446126858,8328
OXYGEN_SHAKE_EVENING_BREATH,40,0.002268546718270648,8326
OXYGEN_SHAKE_EVENING_BREATH,41,-0.009707934820740182,8323
OXYGEN_SHAKE_EVENING_BREATH,42,0.010237046144039702,8328
OXYGEN_SHAKE_EVENING_BREATH,43,-0.005710244154388945,8349
OXYGEN_SHAKE_EVENING_BREATH,44,-0.0027816885196634117,8347
OXYGEN_SHAKE_EVENING_BREATH,45,-0.0060529758031046205,8308
OXYGEN_SHAKE_EVENING_BREATH,46,-0.004377161203108462,8288
OXYGEN_SHAKE_EVENING_BREATH,47,0.000243194648163672,8303
OXYGEN_SHAKE_EVENING_BREATH,48,-0.003521124105055258,8321
OXYGEN_SHAKE_EVENING_BREATH,49,-0.006171175290542084,8313
OXYGEN_SHAKE_EVENING_BREATH,50,0.0036337676499089157,8316
OXYGEN_SHAKE_GARLIC,1,-0.0003872135614200473,9990
OXYGEN_SHAKE_GARLIC,2,0.007142505491904772,9992
OXYGEN_SHAKE_GARLIC,3,0.0012169839844071862,9992
OXYGEN_SHAKE_GARLIC,4,0.0052643736704265955,9992
OXYGEN_SHAKE_GARLIC,5,0.004680496787182543,9991
OXYGEN_SHAKE_GARLIC,6,-0.003259426388653165,9986
OXYGEN_SHAKE_GARLIC,7,-0.004010860889113657,9988
OXYGEN_SHAKE_GARLIC,8,0.00019152066691635315,9985
OXYGEN_SHAKE_GARLIC,9,-0.00345147019804326,9984
OXYGEN_SHAKE_GARLIC,10,0.008516476565272275,9982
OXYGEN_SHAKE_GARLIC,11,-0.00916617010861118,9982
OXYGEN_SHAKE_GARLIC,12,-0.012439772239282339,9981
OXYGEN_SHAKE_GARLIC,13,0.009080686152024488,9982
OXYGEN_SHAKE_GARLIC,14,-0.005519616942218662,9980
OXYGEN_SHAKE_GARLIC,15,-0.006657853609429096,9979
OXYGEN_SHAKE_GARLIC,16,-0.002443654102157068,9978
OXYGEN_SHAKE_GARLIC,17,0.005283470008044871,9975
OXYGEN_SHAKE_GARLIC,18,-0.004186342696071943,9974
OXYGEN_SHAKE_GARLIC,19,0.006418211954593251,9975
OXYGEN_SHAKE_GARLIC,20,-0.00037362127076490836,9974
OXYGEN_SHAKE_GARLIC,21,-0.011996722223641678,9972
OXYGEN_SHAKE_GARLIC,22,0.002108227413439841,9972
OXYGEN_SHAKE_GARLIC,23,-0.002586659696861953,9970
OXYGEN_SHAKE_GARLIC,24,0.0017162803263264456,9969
OXYGEN_SHAKE_GARLIC,25,0.004290416221967251,9967
OXYGEN_SHAKE_GARLIC,26,0.00221961900514013,9968
OXYGEN_SHAKE_GARLIC,27,0.000318677920368814,9967
OXYGEN_SHAKE_GARLIC,28,0.0061633553523818925,9964
OXYGEN_SHAKE_GARLIC,29,0.0020118726948712786,9965
OXYGEN_SHAKE_GARLIC,30,0.004631001596886788,9963
OXYGEN_SHAKE_GARLIC,31,0.014678291230843193,9963
OXYGEN_SHAKE_GARLIC,32,-0.000862113334828635,9962
OXYGEN_SHAKE_GARLIC,33,0.003234232792209295,9964
OXYGEN_SHAKE_GARLIC,34,-0.005150006751664989,9958
OXYGEN_SHAKE_GARLIC,35,0.0004455939413289759,9957
OXYGEN_SHAKE_GARLIC,36,0.001767437912700544,9957
OXYGEN_SHAKE_GARLIC,37,-0.0018769596562626196,9957
OXYGEN_SHAKE_GARLIC,38,0.001201422174675254,9953
OXYGEN_SHAKE_GARLIC,39,-0.0013960508943335174,9956
OXYGEN_SHAKE_GARLIC,40,-0.008686184129942362,9953
OXYGEN_SHAKE_GARLIC,41,-0.004432175223062699,9953
OXYGEN_SHAKE_GARLIC,42,0.005545038079356007,9951
OXYGEN_SHAKE_GARLIC,43,-0.003950350778435942,9953
OXYGEN_SHAKE_GARLIC,44,-0.005692622937736927,9950
OXYGEN_SHAKE_GARLIC,45,0.0030333843884257916,9949
OXYGEN_SHAKE_GARLIC,46,-0.009537383761296434,9948
OXYGEN_SHAKE_GARLIC,47,-0.0024002840308941582,9948
OXYGEN_SHAKE_GARLIC,48,-0.006818749717687399,9948
OXYGEN_SHAKE_GARLIC,49,-0.005400932311635533,9944
OXYGEN_SHAKE_GARLIC,50,-0.0030132621423840243,9943
OXYGEN_SHAKE_MINT,1,-9.955658631514957e-05,9990
OXYGEN_SHAKE_MINT,2,-9.543637366868536e-05,9990
OXYGEN_SHAKE_MINT,3,0.013896425623975644,9989
OXYGEN_SHAKE_MINT,4,-9.782320808550665e-05,9989
OXYGEN_SHAKE_MINT,5,0.003515937668775821,9988
OXYGEN_SHAKE_MINT,6,0.0028439566589461285,9985
OXYGEN_SHAKE_MINT,7,0.0019743209374548268,9984
OXYGEN_SHAKE_MINT,8,-0.0022925324688550315,9984
OXYGEN_SHAKE_MINT,9,0.015806232182281194,9982
OXYGEN_SHAKE_MINT,10,0.010068022498480801,9981
OXYGEN_SHAKE_MINT,11,0.0006445039620273955,9980
OXYGEN_SHAKE_MINT,12,-0.004083469514952943,9978
OXYGEN_SHAKE_MINT,13,-0.003985856720269098,9980
OXYGEN_SHAKE_MINT,14,0.0008608791136210271,9979
OXYGEN_SHAKE_MINT,15,-0.0030057025498391836,9977
OXYGEN_SHAKE_MINT,16,0.0035755315496886347,9976
OXYGEN_SHAKE_MINT,17,0.006296820423339819,9977
OXYGEN_SHAKE_MINT,18,-0.0013713850842623102,9973
OXYGEN_SHAKE_MINT,19,-0.0030796018276177724,9974
OXYGEN_SHAKE_MINT,20,0.007288469749428191,9973
OXYGEN_SHAKE_MINT,21,0.005351145326416827,9972
OXYGEN_SHAKE_MINT,22,0.004772531002411206,9972
OXYGEN_SHAKE_MINT,23,-0.0033665137676109347,9969
OXYGEN_SHAKE_MINT,24,-0.008230185360050815,9968
OXYGEN_SHAKE_MINT,25,0.003301934670192045,9969
OXYGEN_SHAKE_MINT,26,0.007061287213755538,9967
OXYGEN_SHAKE_MINT,27,-0.007325854006763472,9965
OXYGEN_SHAKE_MINT,28,-0.005891651987072549,9964
OXYGEN_SHAKE_MINT,29,-0.008025185765468512,9961
OXYGEN_SHAKE_MINT,30,0.0004804064060717784,9963
OXYGEN_SHAKE_MINT,31,0.0001339645523496007,9959
OXYGEN_SHAKE_MINT,32,0.0015488185916671022,9962
OXYGEN_SHAKE_MINT,33,-0.003897944869962701,9958
OXYGEN_SHAKE_MINT,34,0.003107606243809616,9956
OXYGEN_SHAKE_MINT,35,-0.006722728149963097,9957
OXYGEN_SHAKE_MINT,36,-0.00024241086440516125,9957
OXYGEN_SHAKE_MINT,37,0.0016315293886652045,9958
OXYGEN_SHAKE_MINT,38,0.009939675274015966,9956
OXYGEN_SHAKE_MINT,39,0.006646063490408167,9954
OXYGEN_SHAKE_MINT,40,-0.006084636499310928,9951
OXYGEN_SHAKE_MINT,41,-0.0004864955694616322,9951
OXYGEN_SHAKE_MINT,42,0.006220713765172411,9953
OXYGEN_SHAKE_MINT,43,0.011607953110024362,9949
OXYGEN_SHAKE_MINT,44,-0.008549060612567981,9949
OXYGEN_SHAKE_MINT,45,0.000614485813894047,9949
OXYGEN_SHAKE_MINT,46,-0.0023270086183774107,9947
OXYGEN_SHAKE_MINT,47,-0.00032062175029957664,9945
OXYGEN_SHAKE_MINT,48,-0.00400442087972941,9944
OXYGEN_SHAKE_MINT,49,-0.0027857519018894884,9944
OXYGEN_SHAKE_MINT,50,0.001388676874173607,9943
OXYGEN_SHAKE_MORNING_BREATH,1,-0.002254840625913613,9991
OXYGEN_SHAKE_MORNING_BREATH,2,-0.0031158256003092685,9991
OXYGEN_SHAKE_MORNING_BREATH,3,-0.0003880302894920286,9990
OXYGEN_SHAKE_MORNING_BREATH,4,-0.012754841178133794,9987
OXYGEN_SHAKE_MORNING_BREATH,5,0.005651801515845236,9987
OXYGEN_SHAKE_MORNING_BREATH,6,-0.014595790959257211,9988
OXYGEN_SHAKE_MORNING_BREATH,7,-0.003404571977141231,9985
OXYGEN_SHAKE_MORNING_BREATH,8,-0.007623522383247749,9983
OXYGEN_SHAKE_MORNING_BREATH,9,-0.004672231912141069,9983
OXYGEN_SHAKE_MORNING_BREATH,10,-0.005130024835444281,9980
OXYGEN_SHAKE_MORNING_BREATH,11,0.0014612300293403817,9981
OXYGEN_SHAKE_MORNING_BREATH,12,-0.0013869856258175676,9981
OXYGEN_SHAKE_MORNING_BREATH,13,0.008148809563172875,9978
OXYGEN_SHAKE_MORNING_BREATH,14,0.007242438732728809,9978
OXYGEN_SHAKE_MORNING_BREATH,15,-0.006096367235117327,9977
OXYGEN_SHAKE_MORNING_BREATH,16,-0.0016122214071196486,9977
OXYGEN_SHAKE_MORNING_BREATH,17,-0.0035833767535790703,9976
OXYGEN_SHAKE_MORNING_BREATH,18,0.006952135274053841,9976
OXYGEN_SHAKE_MORNING_BREATH,19,-0.0026737333198878477,9976
OXYGEN_SHAKE_MORNING_BREATH,20,0.0036865549984736123,9973
OXYGEN_SHAKE_MORNING_BREATH,21,0.008732513730697325,9971
OXYGEN_SHAKE_MORNING_BREATH,22,-0.0013701831262458043,9969
OXYGEN_SHAKE_MORNING_BREATH,23,-0.005726807174627543,9970
OXYGEN_SHAKE_MORNING_BREATH,24,-0.0037223759376322084,9966
OXYGEN_SHAKE_MORNING_BREATH,25,0.006796418693978873,9968
OXYGEN_SHAKE_MORNING_BREATH,26,-0.0012895049782291718,9966
OXYGEN_SHAKE_MORNING_BREATH,27,0.003392073792032274,9965
OXYGEN_SHAKE_MORNING_BREATH,28,0.008741305050325865,9964
OXYGEN_SHAKE_MORNING_BREATH,29,0.007930835031215765,9964
OXYGEN_SHAKE_MORNING_BREATH,30,0.01138455030756702,9964
OXYGEN_SHAKE_MORNING_BREATH,31,0.003065767313020758,9959
OXYGEN_SHAKE_MORNING_BREATH,32,0.004283032792970824,9960
OXYGEN_SHAKE_MORNING_BREATH,33,-0.010270027794860553,9961
OXYGEN_SHAKE_MORNING_BREATH,34,0.002381787497039943,9961
OXYGEN_SHAKE_MORNING_BREATH,35,0.008218189395214482,9956
OXYGEN_SHAKE_MORNING_BREATH,36,-0.002736848031134524,9957
OXYGEN_SHAKE_MORNING_BREATH,37,-0.0069980798837457475,9955
OXYGEN_SHAKE_MORNING_BREATH,38,-0.0028789847490740907,9953
OXYGEN_SHAKE_MORNING_BREATH,39,-0.003979216676683126,9951
OXYGEN_SHAKE_MORNING_BREATH,40,-0.013288576262736912,9951
OXYGEN_SHAKE_MORNING_BREATH,41,-0.009340242978693234,9950
OXYGEN_SHAKE_MORNING_BREATH,42,0.0021858145340559938,9951
OXYGEN_SHAKE_MORNING_BREATH,43,0.006795091806061371,9948
OXYGEN_SHAKE_MORNING_BREATH,44,0.006958535715184725,9949
OXYGEN_SHAKE_MORNING_BREATH,45,-0.004945864635854244,9948
OXYGEN_SHAKE_MORNING_BREATH,46,-0.005808023481982976,9944
OXYGEN_SHAKE_MORNING_BREATH,47,0.0021572627020457844,9947
OXYGEN_SHAKE_MORNING_BREATH,48,-0.004004003946614026,9943
OXYGEN_SHAKE_MORNING_BREATH,49,0.0032894405051104255,9944
OXYGEN_SHAKE_MORNING_BREATH,50,-0.006522879603973954,9944
PANEL_1X2,1,0.0013036670766841858,9988
PANEL_1X2,2,0.004423056418016239,9989
PANEL_1X2,3,-0.004716584514166541,9988
PANEL_1X2,4,0.0038500371461577085,9987
PANEL_1X2,5,0.015069672850869043,9988
PANEL_1X2,6,0.002123165273571023,9985
PANEL_1X2,7,-0.0001884398529628517,9986
PANEL_1X2,8,-0.008032384679477913,9986
PANEL_1X2,9,-0.006985674561788453,9985
PANEL_1X2,10,-0.004218852107265322,9980
PANEL_1X2,11,0.0010870778452341705,9976
PANEL_1X2,12,0.004363187670878658,9979
PANEL_1X2,13,-0.005547375362987233,9978
PANEL_1X2,14,0.0019158507205669294,9979
PANEL_1X2,15,-0.0026859749874525683,9979
PANEL_1X2,16,0.0005897535183333038,9972
PANEL_1X2,17,-0.0009989877828385358,9976
PANEL_1X2,18,0.007215462759892373,9974
PANEL_1X2,19,-0.003896399566038697,9974
PANEL_1X2,20,0.007498530529457696,9969
PANEL_1X2,21,-0.011190806736807751,9970
PANEL_1X2,22,0.0042740346595217344,9970
PANEL_1X2,23,-0.003109988136910042,9971
PANEL_1X2,24,0.000917737283971605,9968
PANEL_1X2,25,-0.0009536335421557433,9966
PANEL_1X2,26,0.006508026718317805,9965
PANEL_1X2,27,-0.008059346229047611,9963
PANEL_1X2,28,-0.00781067805163579,9964
PANEL_1X2,29,0.0027069626179297597,9960
PANEL_1X2,30,-0.00429791301678043,9961
PANEL_1X2,31,0.0006994848002031163,9963
PANEL_1X2,32,0.0004331269295444093,9959
PANEL_1X2,33,0.0054214972964450525,9959
PANEL_1X2,34,-0.005899740468201689,9960
PANEL_1X2,35,0.009466458879806587,9956
PANEL_1X2,36,-0.004326666692781154,9954
PANEL_1X2,37,-0.009382263121647704,9955
PANEL_1X2,38,0.011885065871706355,9953
PANEL_1X2,39,-0.006647124254594861,9950
PANEL_1X2,40,0.015531696701398,9954
PANEL_1X2,41,-0.006201079211027159,9953
PANEL_1X2,42,-0.006129148913875217,9949
PANEL_1X2,43,0.0006847875486082194,9947
PANEL_1X2,44,-0.0003058232128025182,9947
PANEL_1X2,45,-0.00396444518699008,9946
PANEL_1X2,46,0.003646851102146902,9946
PANEL_1X2,47,-0.006194315291336392,9943
PANEL_1X2,48,0.005647114438094893,9945
PANEL_1X2,49,0.006375234654319398,9940
PANEL_1X2,50,-0.009996673084384344,9941
PANEL_1X4,1,-0.0005086637202690791,9991
PANEL_1X4,2,-0.0056426487418714385,9991
PANEL_1X4,3,-0.002197032441079117,9987
PANEL_1X4,4,-0.0016433154786094353,9987
PANEL_1X4,5,-0.002542899770178289,9987
PANEL_1X4,6,0.00710866277898143,9987
PANEL_1X4,7,-0.000888993840936716,9986
PANEL_1X4,8,0.001436995002704326,9982
PANEL_1X4,9,0.015168304062749383,9984
PANEL_1X4,10,-0.0008392317125082348,9981
PANEL_1X4,11,-0.001195756698595166,9981
PANEL_1X4,12,-0.0021658983538309032,9980
PANEL_1X4,13,-0.00341127044008238,9980
PANEL_1X4,14,0.009313351897105068,9979
PANEL_1X4,15,0.0016490703346070997,9977
PANEL_1X4,16,-0.0029584937691496354,9974
PANEL_1X4,17,0.0042876205528280765,9976
PANEL_1X4,18,0.006667769166271637,9968
PANEL_1X4,19,0.01076491889605892,9975
PANEL_1X4,20,0.004591414861990688,9971
PANEL_1X4,21,0.001837438326689915,9971
PANEL_1X4,22,-0.003392372063328687,9971
PANEL_1X4,23,-0.004455876652203187,9971
PANEL_1X4,24,0.007215894399692818,9970
PANEL_1X4,25,0.004330398012968729,9968
PANEL_1X4,26,-0.00012016303151005565,9967
PANEL_1X4,27,0.010754957466959128,9964
PANEL_1X4,28,-0.0035316133372152586,9966
PANEL_1X4,29,0.0008306682900416741,9966
PANEL_1X4,30,0.006101515014677887,9964
